   3.17500E-01   1.29566E-06
   3.22500E-01   1.33434E-06
   3.27500E-01   1.37218E-06
   3.32500E-01   1.40917E-06
   3.37500E-01   1.44532E-06
   3.42500E-01   1.48065E-06
   3.47500E-01   1.51517E-06
   3.52500E-01   1.54887E-06
   3.57500E-01   1.58178E-06
   3.62500E-01   1.61391E-06
   3.67500E-01   1.64526E-06
   3.72500E-01   1.67586E-06
   3.77500E-01   1.70571E-06
   3.82500E-01   1.73482E-06
   3.87500E-01   1.76321E-06
   3.92500E-01   1.79090E-06
   3.97500E-01   1.81789E-06
   4.02500E-01   1.84420E-06
   4.07500E-01   1.86984E-06
   4.12500E-01   1.89483E-06
   4.17500E-01   1.91917E-06
   4.22500E-01   1.94288E-06
   4.27500E-01   1.96598E-06
   4.32500E-01   1.98847E-06
   4.37500E-01   2.01037E-06
   4.42500E-01   2.03170E-06
   4.47500E-01   2.05246E-06
   4.52500E-01   2.07267E-06
   4.57500E-01   2.09234E-06
   4.62500E-01   2.11149E-06
   4.67500E-01   2.13011E-06
   4.72500E-01   2.14824E-06
   4.77500E-01   2.16587E-06
   4.82500E-01   2.18302E-06
   4.87500E-01   2.19970E-06
   4.92500E-01   2.21592E-06
   4.97500E-01   2.23169E-06
   5.02500E-01   2.24703E-06
   5.07500E-01   2.26194E-06
   5.12500E-01   2.27642E-06
   5.17500E-01   2.29050E-06
   5.22500E-01   2.30419E-06
   5.27500E-01   2.31748E-06
   5.32500E-01   2.33039E-06
   5.37500E-01   2.34293E-06
   5.42500E-01   2.35511E-06
   5.47500E-01   2.36694E-06
   5.52500E-01   2.37842E-06
   5.57500E-01   2.38956E-06
   5.62500E-01   2.40037E-06
   5.67500E-01   2.41086E-06
   5.72500E-01   2.42103E-06
   5.77500E-01   2.43089E-06
   5.82500E-01   2.44046E-06
   5.87500E-01   2.44973E-06
   5.92500E-01   2.45871E-06
   5.97500E-01   2.46741E-06
   6.02500E-01   2.47583E-06
   6.07500E-01   2.48399E-06
   6.12500E-01   2.49188E-06
   6.17500E-01   2.49952E-06
   6.22500E-01   2.50691E-06
   6.27500E-01   2.51405E-06
   6.32500E-01   2.52095E-06
   6.37500E-01   2.52762E-06
   6.42500E-01   2.53406E-06
   6.47500E-01   2.54028E-06
   6.52500E-01   2.54628E-06
   6.57500E-01   2.55206E-06
   6.62500E-01   2.55764E-06
   6.67500E-01   2.56301E-06
   6.72500E-01   2.56817E-06
   6.77500E-01   2.57314E-06
   6.82500E-01   2.57792E-06
   6.87500E-01   2.58251E-06
   6.92500E-01   2.58692E-06
   6.97500E-01   2.59114E-06
   7.02500E-01   2.59519E-06
   7.07500E-01   2.59906E-06
   7.12500E-01   2.60276E-06
   7.17500E-01   2.60629E-06
   7.22500E-01   2.60966E-06
   7.27500E-01   2.61286E-06
   7.32500E-01   2.61591E-06
   7.37500E-01   2.61881E-06
   7.42500E-01   2.62155E-06
   7.47500E-01   2.62414E-06
   7.52500E-01   2.62658E-06
   7.57500E-01   2.62889E-06
   7.62500E-01   2.63105E-06
   7.67500E-01   2.63307E-06
   7.72500E-01   2.63495E-06
   7.77500E-01   2.63670E-06
