   3.17500E-01   2.15469E-06
   3.22500E-01   2.20533E-06
   3.27500E-01   2.25349E-06
   3.32500E-01   2.29921E-06
   3.37500E-01   2.34253E-06
   3.42500E-01   2.38352E-06
   3.47500E-01   2.42223E-06
   3.52500E-01   2.45871E-06
   3.57500E-01   2.49303E-06
   3.62500E-01   2.52524E-06
   3.67500E-01   2.55542E-06
   3.72500E-01   2.58362E-06
   3.77500E-01   2.60991E-06
   3.82500E-01   2.63436E-06
   3.87500E-01   2.65704E-06
   3.92500E-01   2.67800E-06
   3.97500E-01   2.69731E-06
   4.02500E-01   2.71505E-06
   4.07500E-01   2.73126E-06
   4.12500E-01   2.74602E-06
   4.17500E-01   2.75940E-06
   4.22500E-01   2.77144E-06
   4.27500E-01   2.78221E-06
   4.32500E-01   2.79177E-06
   4.37500E-01   2.80018E-06
   4.42500E-01   2.80749E-06
   4.47500E-01   2.81376E-06
   4.52500E-01   2.81904E-06
   4.57500E-01   2.82338E-06
   4.62500E-01   2.82683E-06
   4.67500E-01   2.82944E-06
   4.72500E-01   2.83126E-06
   4.77500E-01   2.83234E-06
   4.82500E-01   2.83270E-06
   4.87500E-01   2.83241E-06
   4.92500E-01   2.83149E-06
   4.97500E-01   2.82999E-06
   5.02500E-01   2.82794E-06
   5.07500E-01   2.82538E-06
   5.12500E-01   2.82234E-06
   5.17500E-01   2.81886E-06
   5.22500E-01   2.81496E-06
   5.27500E-01   2.81069E-06
   5.32500E-01   2.80605E-06
   5.37500E-01   2.80109E-06
   5.42500E-01   2.79582E-06
   5.47500E-01   2.79028E-06
   5.52500E-01   2.78448E-06
   5.57500E-01   2.77844E-06
   5.62500E-01   2.77220E-06
   5.67500E-01   2.76576E-06
   5.72500E-01   2.75915E-06
   5.77500E-01   2.75238E-06
   5.82500E-01   2.74548E-06
   5.87500E-01   2.73845E-06
   5.92500E-01   2.73131E-06
   5.97500E-01   2.72408E-06
   6.02500E-01   2.71677E-06
   6.07500E-01   2.70939E-06
   6.12500E-01   2.70195E-06
   6.17500E-01   2.69447E-06
   6.22500E-01   2.68695E-06
   6.27500E-01   2.67940E-06
   6.32500E-01   2.67184E-06
   6.37500E-01   2.66426E-06
   6.42500E-01   2.65669E-06
   6.47500E-01   2.64912E-06
   6.52500E-01   2.64156E-06
   6.57500E-01   2.63402E-06
   6.62500E-01   2.62651E-06
   6.67500E-01   2.61902E-06
   6.72500E-01   2.61157E-06
   6.77500E-01   2.60416E-06
   6.82500E-01   2.59678E-06
   6.87500E-01   2.58946E-06
   6.92500E-01   2.58218E-06
   6.97500E-01   2.57495E-06
   7.02500E-01   2.56778E-06
   7.07500E-01   2.56067E-06
   7.12500E-01   2.55361E-06
   7.17500E-01   2.54661E-06
   7.22500E-01   2.53968E-06
   7.27500E-01   2.53281E-06
   7.32500E-01   2.52600E-06
   7.37500E-01   2.51926E-06
   7.42500E-01   2.51259E-06
   7.47500E-01   2.50598E-06
   7.52500E-01   2.49944E-06
   7.57500E-01   2.49296E-06
   7.62500E-01   2.48655E-06
   7.67500E-01   2.48021E-06
   7.72500E-01   2.47394E-06
   7.77500E-01   2.46773E-06
   7.82500E-01   2.46159E-06
   7.87500E-01   2.45551E-06
   7.92500E-01   2.44950E-06
   7.97500E-01   2.44355E-06
   8.02500E-01   2.43767E-06
   8.07500E-01   2.43184E-06
   8.12500E-01   2.42608E-06
   8.17500E-01   2.42038E-06
   8.22500E-01   2.41475E-06
   8.27500E-01   2.40917E-06
   8.32500E-01   2.40364E-06
   8.37500E-01   2.39818E-06
   8.42500E-01   2.39277E-06
   8.47500E-01   2.38741E-06
   8.52500E-01   2.38211E-06
   8.57500E-01   2.37686E-06
   8.62500E-01   2.37166E-06
   8.67500E-01   2.36651E-06
   8.72500E-01   2.36142E-06
   8.77500E-01   2.35636E-06
   8.82500E-01   2.35136E-06
   8.87500E-01   2.34640E-06
   8.92500E-01   2.34149E-06
   8.97500E-01   2.33662E-06
   9.02500E-01   2.33179E-06
   9.07500E-01   2.32701E-06
   9.12500E-01   2.32227E-06
   9.17500E-01   2.31757E-06
   9.22500E-01   2.31290E-06
   9.27500E-01   2.30828E-06
   9.32500E-01   2.30370E-06
   9.37500E-01   2.29915E-06
   9.42500E-01   2.29464E-06
   9.47500E-01   2.29017E-06
   9.52500E-01   2.28573E-06
   9.57500E-01   2.28132E-06
   9.62500E-01   2.27698E-06
   9.67500E-01   2.27260E-06
   9.72500E-01   2.26840E-06
   9.77500E-01   2.26397E-06
   9.82500E-01   2.26008E-06
   9.87500E-01   2.25523E-06
   9.92500E-01   2.25247E-06
   9.97500E-01   2.24537E-06
   1.00000E+00   2.24537E-06
