   1.40056E-03   1.05000E-02   3.14286E-01   7.54926E-02   9.97434E-02
   4.18179E-03   1.05000E-02   3.14286E-01   7.54838E-02   9.97310E-02
   6.92323E-03   1.05000E-02   3.14286E-01   7.54753E-02   9.97186E-02
   9.62489E-03   1.05000E-02   3.14286E-01   7.54670E-02   9.97068E-02
   1.22868E-02   1.05000E-02   3.14286E-01   7.54588E-02   9.96958E-02
   1.49089E-02   1.05000E-02   3.14286E-01   7.54507E-02   9.96862E-02
   1.74912E-02   1.05000E-02   3.14286E-01   7.54426E-02   9.96779E-02
   2.00337E-02   1.05000E-02   3.14286E-01   7.54345E-02   9.96708E-02
   2.25364E-02   1.05000E-02   3.14286E-01   7.54266E-02   9.96640E-02
   2.49994E-02   1.05000E-02   3.14286E-01   7.54190E-02   9.96573E-02
   2.74226E-02   1.05000E-02   3.14286E-01   7.54114E-02   9.96510E-02
   2.98060E-02   1.05000E-02   3.14286E-01   7.54039E-02   9.96456E-02
   3.21496E-02   1.05000E-02   3.14286E-01   7.53965E-02   9.96411E-02
   3.44534E-02   1.05000E-02   3.14286E-01   7.53891E-02   9.96370E-02
   3.67174E-02   1.05000E-02   3.14286E-01   7.53819E-02   9.96331E-02
   3.89417E-02   1.05000E-02   3.14286E-01   7.53749E-02   9.96292E-02
   4.11261E-02   1.05000E-02   3.14286E-01   7.53680E-02   9.96256E-02
   4.32708E-02   1.05000E-02   3.14286E-01   7.53612E-02   9.96222E-02
   4.53757E-02   1.05000E-02   3.14286E-01   7.53546E-02   9.96191E-02
   4.74408E-02   1.05000E-02   3.14286E-01   7.53480E-02   9.96163E-02
   4.94662E-02   1.05000E-02   3.14286E-01   7.53416E-02   9.96138E-02
   5.14517E-02   1.05000E-02   3.14286E-01   7.53353E-02   9.96115E-02
   5.33975E-02   1.05000E-02   3.14286E-01   7.53291E-02   9.96093E-02
   5.53035E-02   1.05000E-02   3.14286E-01   7.53231E-02   9.96073E-02
   5.71697E-02   1.05000E-02   3.14286E-01   7.53171E-02   9.96054E-02
   5.89961E-02   1.05000E-02   3.14286E-01   7.53114E-02   9.96036E-02
   6.07827E-02   1.05000E-02   3.14286E-01   7.53057E-02   9.96019E-02
   6.25295E-02   1.05000E-02   3.14286E-01   7.53002E-02   9.96003E-02
   6.42366E-02   1.05000E-02   3.14286E-01   7.52948E-02   9.95986E-02
   6.59039E-02   1.05000E-02   3.14286E-01   7.52896E-02   9.95968E-02
   6.75314E-02   1.05000E-02   3.14286E-01   7.52845E-02   9.95948E-02
   6.91191E-02   1.05000E-02   3.14286E-01   7.52797E-02   9.95923E-02
   7.06670E-02   1.05000E-02   3.14286E-01   7.52750E-02   9.95892E-02
   7.21751E-02   1.05000E-02   3.14286E-01   7.52707E-02   9.95851E-02
   7.36435E-02   1.05000E-02   3.14286E-01   7.52666E-02   9.95796E-02
   7.50721E-02   1.05000E-02   3.14286E-01   7.52629E-02   9.95719E-02
   7.64608E-02   1.05000E-02   3.14286E-01   7.52598E-02   9.95611E-02
   7.78098E-02   1.05000E-02   3.14286E-01   7.52572E-02   9.95463E-02
   7.91191E-02   1.05000E-02   3.14286E-01   7.52555E-02   9.95258E-02
   8.03885E-02   1.05000E-02   3.14286E-01   7.52548E-02   9.94977E-02
   8.16182E-02   1.05000E-02   3.14286E-01   7.52555E-02   9.94597E-02
   8.28080E-02   1.05000E-02   3.14286E-01   7.52578E-02   9.94087E-02
   8.39581E-02   1.05000E-02   3.14286E-01   7.52622E-02   9.93412E-02
   8.50684E-02   1.05000E-02   3.14286E-01   7.52693E-02   9.92528E-02
   8.61389E-02   1.05000E-02   3.14286E-01   7.52796E-02   9.91386E-02
   8.71697E-02   1.05000E-02   3.14286E-01   7.52938E-02   9.89931E-02
   8.81606E-02   1.05000E-02   3.14286E-01   7.53125E-02   9.88100E-02
   8.91118E-02   1.05000E-02   3.14286E-01   7.53366E-02   9.85829E-02
   9.00231E-02   1.05000E-02   3.14286E-01   7.53668E-02   9.83052E-02
   9.08947E-02   1.05000E-02   3.14286E-01   7.54037E-02   9.79708E-02
   9.17265E-02   1.05000E-02   3.14286E-01   7.54481E-02   9.75737E-02
   9.25186E-02   1.05000E-02   3.14286E-01   7.55002E-02   9.71095E-02
   9.32708E-02   1.05000E-02   3.14286E-01   7.55605E-02   9.65746E-02
   9.39833E-02   1.05000E-02   3.14286E-01   7.56289E-02   9.59683E-02
   9.46559E-02   1.05000E-02   3.14286E-01   7.57052E-02   9.52894E-02
   9.52888E-02   1.05000E-02   3.14286E-01   7.57889E-02   9.45452E-02
   9.58819E-02   1.05000E-02   3.14286E-01   7.58790E-02   9.37327E-02
   9.64353E-02   1.05000E-02   3.14286E-01   7.59746E-02   9.28779E-02
   9.69488E-02   1.05000E-02   3.14286E-01   7.60738E-02   9.19565E-02
   9.74226E-02   1.05000E-02   3.14286E-01   7.61763E-02   9.10527E-02
   9.78565E-02   1.05000E-02   3.14286E-01   7.62775E-02   9.00411E-02
   9.82507E-02   1.05000E-02   3.14286E-01   7.63809E-02   8.92176E-02
   9.86051E-02   1.05000E-02   3.14286E-01   7.64742E-02   8.80529E-02
   9.89197E-02   1.05000E-02   3.14286E-01   7.65755E-02   8.76338E-02
   9.91946E-02   1.05000E-02   3.14286E-01   7.66445E-02   8.59090E-02
   9.94296E-02   1.05000E-02   3.14286E-01   7.67543E-02   8.68754E-02
   9.96249E-02   1.05000E-02   3.14286E-01   7.67619E-02   8.28989E-02
   9.97804E-02   1.05000E-02   3.14286E-01   7.69550E-02   8.83133E-02
   9.98961E-02   1.05000E-02   3.14286E-01   7.68463E-02   7.52634E-02
   9.99720E-02   1.05000E-02   3.14286E-01   7.76536E-02   9.10577E-02
   1.00028E-01   1.05000E-02   3.14286E-01   7.40106E-02   7.77423E-02
   1.00124E-01   1.05000E-02   3.14286E-01   7.02428E-02   9.04919E-02
   1.00302E-01   1.05000E-02   3.14286E-01   6.99740E-02   9.10784E-02
   1.00559E-01   1.05000E-02   3.14286E-01   7.21117E-02   8.26952E-02
   1.00898E-01   1.05000E-02   3.14286E-01   7.28318E-02   7.85173E-02
   1.01317E-01   1.05000E-02   3.14286E-01   7.20054E-02   7.95947E-02
   1.01817E-01   1.05000E-02   3.14286E-01   7.11937E-02   8.05282E-02
   1.02398E-01   1.05000E-02   3.14286E-01   7.08791E-02   7.94037E-02
   1.03060E-01   1.05000E-02   3.14286E-01   7.06520E-02   7.76516E-02
   1.03802E-01   1.05000E-02   3.14286E-01   7.02332E-02   7.63758E-02
   1.04625E-01   1.05000E-02   3.14286E-01   6.96703E-02   7.54585E-02
   1.05529E-01   1.05000E-02   3.14286E-01   6.90604E-02   7.45451E-02
   1.06513E-01   1.05000E-02   3.14286E-01   6.84155E-02   7.35941E-02
   1.07579E-01   1.05000E-02   3.14286E-01   6.77097E-02   7.27162E-02
   1.08725E-01   1.05000E-02   3.14286E-01   6.69321E-02   7.19641E-02
   1.09951E-01   1.05000E-02   3.14286E-01   6.60868E-02   7.13250E-02
   1.11259E-01   1.05000E-02   3.14286E-01   6.51780E-02   7.07795E-02
   1.12647E-01   1.05000E-02   3.14286E-01   6.42067E-02   7.03205E-02
   1.14116E-01   1.05000E-02   3.14286E-01   6.31726E-02   6.99430E-02
   1.15666E-01   1.05000E-02   3.14286E-01   6.20765E-02   6.96375E-02
   1.17296E-01   1.05000E-02   3.14286E-01   6.09192E-02   6.93932E-02
   1.19007E-01   1.05000E-02   3.14286E-01   5.97016E-02   6.92000E-02
   1.20799E-01   1.05000E-02   3.14286E-01   5.84241E-02   6.90489E-02
   1.22672E-01   1.05000E-02   3.14286E-01   5.70873E-02   6.89322E-02
   1.24625E-01   1.05000E-02   3.14286E-01   5.56914E-02   6.88428E-02
   1.26659E-01   1.05000E-02   3.14286E-01   5.42369E-02   6.87750E-02
   1.28774E-01   1.05000E-02   3.14286E-01   5.27240E-02   6.87239E-02
   1.30970E-01   1.05000E-02   3.14286E-01   5.11528E-02   6.86858E-02
   1.33246E-01   1.05000E-02   3.14286E-01   4.95234E-02   6.86576E-02
   1.35603E-01   1.05000E-02   3.14286E-01   4.78360E-02   6.86369E-02
   1.38041E-01   1.05000E-02   3.14286E-01   4.60907E-02   6.86218E-02
   1.40559E-01   1.05000E-02   3.14286E-01   4.42874E-02   6.86110E-02
   1.43159E-01   1.05000E-02   3.14286E-01   4.24262E-02   6.86032E-02
   1.45839E-01   1.05000E-02   3.14286E-01   4.05072E-02   6.85977E-02
   1.48599E-01   1.05000E-02   3.14286E-01   3.85303E-02   6.85938E-02
   1.51401E-01   1.05000E-02   3.14286E-01   3.65244E-02   6.85910E-02
   1.54161E-01   1.05000E-02   3.14286E-01   3.45475E-02   6.85892E-02
   1.56841E-01   1.05000E-02   3.14286E-01   3.26283E-02   6.85879E-02
   1.59441E-01   1.05000E-02   3.14286E-01   3.07670E-02   6.85871E-02
   1.61959E-01   1.05000E-02   3.14286E-01   2.89634E-02   6.85864E-02
   1.64397E-01   1.05000E-02   3.14286E-01   2.72177E-02   6.85860E-02
   1.66754E-01   1.05000E-02   3.14286E-01   2.55298E-02   6.85857E-02
   1.69030E-01   1.05000E-02   3.14286E-01   2.38997E-02   6.85855E-02
   1.71226E-01   1.05000E-02   3.14286E-01   2.23273E-02   6.85855E-02
   1.73341E-01   1.05000E-02   3.14286E-01   2.08128E-02   6.85857E-02
   1.75375E-01   1.05000E-02   3.14286E-01   1.93560E-02   6.85862E-02
   1.77328E-01   1.05000E-02   3.14286E-01   1.79568E-02   6.85874E-02
   1.79201E-01   1.05000E-02   3.14286E-01   1.66153E-02   6.85894E-02
   1.80993E-01   1.05000E-02   3.14286E-01   1.53312E-02   6.85930E-02
   1.82704E-01   1.05000E-02   3.14286E-01   1.41044E-02   6.85989E-02
   1.84334E-01   1.05000E-02   3.14286E-01   1.29346E-02   6.86083E-02
   1.85884E-01   1.05000E-02   3.14286E-01   1.18215E-02   6.86227E-02
   1.87353E-01   1.05000E-02   3.14286E-01   1.07645E-02   6.86442E-02
   1.88741E-01   1.05000E-02   3.14286E-01   9.76316E-03   6.86749E-02
   1.90049E-01   1.05000E-02   3.14286E-01   8.81677E-03   6.87181E-02
   1.91275E-01   1.05000E-02   3.14286E-01   7.92464E-03   6.87743E-02
   1.92421E-01   1.05000E-02   3.14286E-01   7.08646E-03   6.88502E-02
   1.93487E-01   1.05000E-02   3.14286E-01   6.30149E-03   6.89343E-02
   1.94471E-01   1.05000E-02   3.14286E-01   5.57078E-03   6.90538E-02
   1.95375E-01   1.05000E-02   3.14286E-01   4.89285E-03   6.91441E-02
   1.96198E-01   1.05000E-02   3.14286E-01   4.27273E-03   6.93300E-02
   1.96940E-01   1.05000E-02   3.14286E-01   3.70367E-03   6.93427E-02
   1.97602E-01   1.05000E-02   3.14286E-01   3.20283E-03   6.96953E-02
   1.98183E-01   1.05000E-02   3.14286E-01   2.74191E-03   6.93854E-02
   1.98683E-01   1.05000E-02   3.14286E-01   2.37710E-03   7.02717E-02
   1.99102E-01   1.05000E-02   3.14286E-01   2.01008E-03   6.89797E-02
   1.99441E-01   1.05000E-02   3.14286E-01   1.81212E-03   7.14108E-02
   1.99698E-01   1.05000E-02   3.14286E-01   1.49105E-03   6.78025E-02
   1.99876E-01   1.05000E-02   3.14286E-01   1.47169E-03   7.34926E-02
   1.99972E-01   1.05000E-02   3.14286E-01   1.07752E-03   6.81985E-02
   2.02500E-01   1.05000E-02   3.14286E-01   4.95579E-03   7.24804E-02
   2.07500E-01   1.05000E-02   3.14286E-01   4.26358E-03   6.94273E-02
   2.12500E-01   1.05000E-02   3.14286E-01   3.73121E-03   7.31422E-02
   2.17500E-01   1.05000E-02   3.14286E-01   3.63760E-03   7.43024E-02
   2.22500E-01   1.05000E-02   3.14286E-01   3.64304E-03   7.45626E-02
   2.27500E-01   1.05000E-02   3.14286E-01   3.58687E-03   7.52035E-02
   2.32500E-01   1.05000E-02   3.14286E-01   3.50883E-03   7.60009E-02
   2.37500E-01   1.05000E-02   3.14286E-01   3.44824E-03   7.66554E-02
   2.42500E-01   1.05000E-02   3.14286E-01   3.40085E-03   7.71883E-02
   2.47500E-01   1.05000E-02   3.14286E-01   3.35538E-03   7.76880E-02
   2.52500E-01   1.05000E-02   3.14286E-01   3.30987E-03   7.81766E-02
   2.57500E-01   1.05000E-02   3.14286E-01   3.26597E-03   7.86450E-02
   2.62500E-01   1.05000E-02   3.14286E-01   3.22407E-03   7.90910E-02
   2.67500E-01   1.05000E-02   3.14286E-01   3.18365E-03   7.95188E-02
   2.72500E-01   1.05000E-02   3.14286E-01   3.14440E-03   7.99318E-02
