VARIABLES="XP","YP","P","U","V","TS","TF"
ZONE T="Zone 001"I=    82 J=    12 F=POINT
  0.000E+00  0.000E+00  1.019E+05 -1.685E-07  6.502E-02  2.937E+02  2.930E+02
  0.000E+00  3.156E-03  1.019E+05 -1.685E-07  6.502E-02  2.937E+02  2.930E+02
  0.000E+00  9.469E-03  1.019E+05 -1.787E-07  6.501E-02  2.954E+02  2.930E+02
  0.000E+00  1.578E-02  1.019E+05 -1.873E-07  6.500E-02  2.974E+02  2.930E+02
  0.000E+00  2.209E-02  1.019E+05 -2.031E-07  6.500E-02  3.002E+02  2.930E+02
  0.000E+00  2.841E-02  1.019E+05 -2.258E-07  6.500E-02  3.041E+02  2.930E+02
  0.000E+00  3.472E-02  1.019E+05 -2.280E-07  6.500E-02  3.094E+02  2.930E+02
  0.000E+00  4.103E-02  1.019E+05 -2.692E-07  6.500E-02  3.164E+02  2.930E+02
  0.000E+00  4.734E-02  1.019E+05 -1.213E-07  6.500E-02  3.256E+02  2.930E+02
  0.000E+00  5.366E-02  1.019E+05 -3.534E-07  6.500E-02  3.370E+02  2.930E+02
  0.000E+00  5.997E-02  1.018E+05 -4.161E-07  6.500E-02  3.502E+02  2.930E+02
  0.000E+00  6.628E-02  1.018E+05 -6.861E-07  6.500E-02  3.645E+02  2.930E+02
  0.000E+00  7.259E-02  1.018E+05 -9.770E-07  6.500E-02  3.786E+02  2.930E+02
  0.000E+00  7.891E-02  1.018E+05 -9.287E-07  6.500E-02  3.906E+02  2.930E+02
  0.000E+00  8.522E-02  1.018E+05 -9.425E-07  6.500E-02  3.988E+02  2.930E+02
  0.000E+00  9.153E-02  1.018E+05 -6.220E-07  6.500E-02  4.018E+02  2.930E+02
  0.000E+00  9.784E-02  1.018E+05 -3.435E-07  6.500E-02  3.988E+02  2.930E+02
  0.000E+00  1.042E-01  1.018E+05 -2.545E-07  6.500E-02  3.906E+02  2.930E+02
  0.000E+00  1.105E-01  1.018E+05 -1.818E-07  6.500E-02  3.786E+02  2.930E+02
  0.000E+00  1.168E-01  1.018E+05 -1.526E-07  6.500E-02  3.645E+02  2.930E+02
  0.000E+00  1.231E-01  1.018E+05 -1.293E-07  6.500E-02  3.502E+02  2.930E+02
  0.000E+00  1.294E-01  1.018E+05 -1.145E-07  6.500E-02  3.370E+02  2.930E+02
  0.000E+00  1.357E-01  1.018E+05 -1.019E-07  6.500E-02  3.256E+02  2.930E+02
  0.000E+00  1.420E-01  1.017E+05 -9.135E-08  6.500E-02  3.165E+02  2.930E+02
  0.000E+00  1.483E-01  1.017E+05 -8.245E-08  6.500E-02  3.094E+02  2.930E+02
  0.000E+00  1.547E-01  1.017E+05 -7.554E-08  6.500E-02  3.042E+02  2.930E+02
  0.000E+00  1.610E-01  1.017E+05 -7.124E-08  6.500E-02  3.004E+02  2.930E+02
  0.000E+00  1.673E-01  1.017E+05 -7.080E-08  6.500E-02  2.978E+02  2.930E+02
  0.000E+00  1.736E-01  1.017E+05 -7.639E-08  6.500E-02  2.961E+02  2.930E+02
  0.000E+00  1.799E-01  1.017E+05 -9.202E-08  6.500E-02  2.949E+02  2.930E+02
  0.000E+00  1.862E-01  1.017E+05 -1.232E-07  6.500E-02  2.942E+02  2.930E+02
  0.000E+00  1.925E-01  1.017E+05 -1.849E-07  6.499E-02  2.937E+02  2.930E+02
  0.000E+00  1.988E-01  1.017E+05 -2.551E-07  6.499E-02  2.934E+02  2.930E+02
  0.000E+00  2.052E-01  1.017E+05 -4.932E-07  6.500E-02  2.932E+02  2.930E+02
  0.000E+00  2.115E-01  1.017E+05 -1.785E-07  6.501E-02  2.931E+02  2.930E+02
  0.000E+00  2.178E-01  1.017E+05 -6.136E-08  6.500E-02  2.931E+02  2.930E+02
  0.000E+00  2.241E-01  1.017E+05 -1.192E-08  6.500E-02  2.930E+02  2.930E+02
  0.000E+00  2.304E-01  1.016E+05 -1.972E-08  6.500E-02  2.930E+02  2.930E+02
  0.000E+00  2.367E-01  1.016E+05 -2.492E-08  6.500E-02  2.930E+02  2.930E+02
  0.000E+00  2.430E-01  1.016E+05 -3.258E-08  6.500E-02  2.930E+02  2.930E+02
  0.000E+00  2.493E-01  1.016E+05 -3.815E-08  6.500E-02  2.930E+02  2.930E+02
  0.000E+00  2.557E-01  1.016E+05 -4.238E-08  6.500E-02  2.930E+02  2.930E+02
  0.000E+00  2.620E-01  1.016E+05 -4.558E-08  6.500E-02  2.930E+02  2.930E+02
  0.000E+00  2.683E-01  1.016E+05 -4.789E-08  6.500E-02  2.930E+02  2.930E+02
  0.000E+00  2.746E-01  1.016E+05 -4.998E-08  6.500E-02  2.930E+02  2.930E+02
  0.000E+00  2.809E-01  1.016E+05 -5.117E-08  6.500E-02  2.930E+02  2.930E+02
  0.000E+00  2.872E-01  1.016E+05 -5.319E-08  6.500E-02  2.930E+02  2.930E+02
  0.000E+00  2.935E-01  1.016E+05 -5.378E-08  6.500E-02  2.930E+02  2.930E+02
  0.000E+00  2.998E-01  1.016E+05 -5.574E-08  6.500E-02  2.930E+02  2.930E+02
  0.000E+00  3.062E-01  1.016E+05 -5.584E-08  6.500E-02  2.930E+02  2.930E+02
  0.000E+00  3.125E-01  1.015E+05 -5.713E-08  6.500E-02  2.930E+02  2.930E+02
  0.000E+00  3.188E-01  1.015E+05 -5.680E-08  6.500E-02  2.930E+02  2.930E+02
  0.000E+00  3.251E-01  1.015E+05 -5.707E-08  6.500E-02  2.930E+02  2.930E+02
  0.000E+00  3.314E-01  1.015E+05 -5.606E-08  6.500E-02  2.930E+02  2.930E+02
  0.000E+00  3.377E-01  1.015E+05 -5.519E-08  6.500E-02  2.930E+02  2.930E+02
  0.000E+00  3.440E-01  1.015E+05 -5.331E-08  6.500E-02  2.930E+02  2.930E+02
  0.000E+00  3.503E-01  1.015E+05 -5.157E-08  6.500E-02  2.930E+02  2.930E+02
  0.000E+00  3.567E-01  1.015E+05 -4.908E-08  6.500E-02  2.930E+02  2.930E+02
  0.000E+00  3.630E-01  1.015E+05 -4.620E-08  6.500E-02  2.930E+02  2.930E+02
  0.000E+00  3.693E-01  1.015E+05 -4.295E-08  6.500E-02  2.930E+02  2.930E+02
  0.000E+00  3.756E-01  1.015E+05 -3.948E-08  6.500E-02  2.930E+02  2.930E+02
  0.000E+00  3.819E-01  1.015E+05 -3.593E-08  6.500E-02  2.930E+02  2.930E+02
  0.000E+00  3.882E-01  1.015E+05 -3.239E-08  6.500E-02  2.930E+02  2.930E+02
  0.000E+00  3.945E-01  1.015E+05 -2.895E-08  6.500E-02  2.930E+02  2.930E+02
  0.000E+00  4.008E-01  1.014E+05 -2.572E-08  6.500E-02  2.930E+02  2.930E+02
  0.000E+00  4.072E-01  1.014E+05 -2.276E-08  6.500E-02  2.930E+02  2.930E+02
  0.000E+00  4.135E-01  1.014E+05 -1.998E-08  6.500E-02  2.930E+02  2.930E+02
  0.000E+00  4.198E-01  1.014E+05 -1.746E-08  6.500E-02  2.930E+02  2.930E+02
  0.000E+00  4.261E-01  1.014E+05 -1.519E-08  6.500E-02  2.930E+02  2.930E+02
  0.000E+00  4.324E-01  1.014E+05 -1.314E-08  6.500E-02  2.930E+02  2.930E+02
  0.000E+00  4.387E-01  1.014E+05 -1.134E-08  6.500E-02  2.930E+02  2.930E+02
  0.000E+00  4.450E-01  1.014E+05 -9.728E-09  6.500E-02  2.930E+02  2.930E+02
