VARIABLES="XP","YP","P","U","V","TS","TF"
ZONE T="Zone 001"I=    82 J=    12 F=POINT
  0.000E+00  0.000E+00  1.012E+05  1.527E-06  5.185E-04  2.930E+02  3.520E+02
  0.000E+00  3.156E-03  1.012E+05  1.527E-06  5.185E-04  2.930E+02  3.520E+02
  0.000E+00  9.469E-03  1.012E+05  1.237E-06  6.426E-03  2.930E+02  4.659E+02
  0.000E+00  1.578E-02  1.012E+05  1.122E-06  8.402E-03  2.931E+02  5.735E+02
  0.000E+00  2.209E-02  1.012E+05  1.130E-06  9.701E-03  2.932E+02  6.819E+02
  0.000E+00  2.841E-02  1.012E+05  5.410E-07  1.045E-02  2.935E+02  7.935E+02
  0.000E+00  3.472E-02  1.012E+05  4.482E-07  1.096E-02  2.941E+02  9.085E+02
  0.000E+00  4.103E-02  1.012E+05  3.456E-07  1.133E-02  2.952E+02  1.030E+03
  0.000E+00  4.734E-02  1.012E+05  3.039E-07  1.162E-02  2.974E+02  1.161E+03
  0.000E+00  5.366E-02  1.012E+05  2.725E-07  1.182E-02  3.014E+02  1.305E+03
  0.000E+00  5.997E-02  1.012E+05  2.568E-07  1.195E-02  3.082E+02  1.468E+03
  0.000E+00  6.628E-02  1.012E+05  2.198E-07  1.201E-02  3.193E+02  1.657E+03
  0.000E+00  7.259E-02  1.012E+05  1.189E-07  1.200E-02  3.364E+02  1.886E+03
  0.000E+00  7.891E-02  1.012E+05  4.808E-09  1.191E-02  3.612E+02  2.177E+03
  0.000E+00  8.522E-02  1.012E+05 -6.257E-07  1.170E-02  3.954E+02  2.590E+03
  0.000E+00  9.153E-02  1.012E+05 -5.802E-07  1.344E-02  4.401E+02  3.308E+03
  0.000E+00  9.784E-02  1.012E+05 -4.853E-07  1.232E-02  3.954E+02  3.300E+03
  0.000E+00  1.042E-01  1.012E+05 -4.380E-07  1.217E-02  3.612E+02  3.294E+03
  0.000E+00  1.105E-01  1.012E+05 -4.068E-07  1.171E-02  3.364E+02  3.289E+03
  0.000E+00  1.168E-01  1.012E+05 -3.828E-07  1.107E-02  3.193E+02  3.286E+03
  0.000E+00  1.231E-01  1.012E+05 -3.611E-07  1.035E-02  3.082E+02  3.284E+03
  0.000E+00  1.294E-01  1.012E+05 -3.380E-07  9.561E-03  3.014E+02  3.282E+03
  0.000E+00  1.357E-01  1.013E+05 -3.117E-07  8.762E-03  2.974E+02  3.281E+03
  0.000E+00  1.420E-01  1.013E+05 -2.805E-07  7.989E-03  2.952E+02  3.279E+03
  0.000E+00  1.483E-01  1.013E+05 -2.438E-07  7.247E-03  2.941E+02  3.276E+03
  0.000E+00  1.547E-01  1.013E+05 -2.057E-07  6.547E-03  2.935E+02  3.268E+03
  0.000E+00  1.610E-01  1.013E+05 -1.708E-07  5.901E-03  2.932E+02  3.256E+03
  0.000E+00  1.673E-01  1.013E+05 -1.401E-07  5.302E-03  2.931E+02  3.239E+03
  0.000E+00  1.736E-01  1.013E+05 -1.130E-07  4.745E-03  2.930E+02  3.215E+03
  0.000E+00  1.799E-01  1.013E+05 -8.886E-08  4.242E-03  2.930E+02  3.185E+03
  0.000E+00  1.862E-01  1.013E+05 -6.931E-08  3.791E-03  2.930E+02  3.148E+03
  0.000E+00  1.925E-01  1.013E+05 -5.346E-08  3.372E-03  2.930E+02  3.104E+03
  0.000E+00  1.988E-01  1.013E+05 -3.968E-08  2.996E-03  2.930E+02  3.055E+03
  0.000E+00  2.052E-01  1.013E+05 -2.865E-08  2.657E-03  2.930E+02  3.001E+03
  0.000E+00  2.115E-01  1.013E+05 -1.919E-08  2.341E-03  2.930E+02  2.943E+03
  0.000E+00  2.178E-01  1.013E+05 -1.273E-08  2.065E-03  2.930E+02  2.883E+03
  0.000E+00  2.241E-01  1.013E+05 -7.447E-09  1.828E-03  2.930E+02  2.822E+03
  0.000E+00  2.304E-01  1.013E+05 -3.975E-09  1.617E-03  2.930E+02  2.761E+03
