# xp i yp j p u v ts tf
   0.00000   1    0.00000   1   1.019E+05 -2.353E-08  6.502E-02  2.932E+02  2.930E+02
   0.00000   1    0.00316   2   1.019E+05 -2.353E-08  6.502E-02  2.932E+02  2.930E+02
   0.00000   1    0.00947   3   1.019E+05 -2.539E-08  6.500E-02  2.936E+02  2.930E+02
   0.00000   1    0.01578   4   1.019E+05 -2.823E-08  6.499E-02  2.942E+02  2.930E+02
   0.00000   1    0.02209   5   1.019E+05 -3.179E-08  6.499E-02  2.952E+02  2.930E+02
   0.00000   1    0.02841   6   1.019E+05 -3.537E-08  6.498E-02  2.968E+02  2.930E+02
   0.00000   1    0.03472   7   1.019E+05 -3.990E-08  6.499E-02  2.994E+02  2.930E+02
   0.00000   1    0.04103   8   1.019E+05 -3.076E-08  6.499E-02  3.035E+02  2.930E+02
   0.00000   1    0.04734   9   1.019E+05 -4.215E-08  6.498E-02  3.097E+02  2.930E+02
   0.00000   1    0.05366  10   1.018E+05  1.512E-07  6.497E-02  3.188E+02  2.930E+02
   0.00000   1    0.05997  11   1.018E+05 -2.024E-08  6.497E-02  3.317E+02  2.930E+02
   0.00000   1    0.06628  12   1.018E+05 -6.972E-09  6.497E-02  3.494E+02  2.930E+02
   0.00000   1    0.07259  13   1.018E+05 -1.798E-08  6.496E-02  3.730E+02  2.930E+02
   0.00000   1    0.07891  14   1.018E+05 -7.683E-09  6.495E-02  4.034E+02  2.931E+02
   0.00000   1    0.08522  15   1.018E+05 -1.334E-08  6.489E-02  4.414E+02  2.956E+02
   0.00000   1    0.09153  16   1.018E+05 -1.621E-08  6.504E-02  4.875E+02  3.482E+02
   0.00000   1    0.09784  17   1.018E+05 -2.933E-08  6.496E-02  4.414E+02  3.482E+02
   0.00000   1    0.10416  18   1.018E+05 -8.241E-08  6.496E-02  4.034E+02  3.482E+02
   0.00000   1    0.11047  19   1.018E+05 -2.378E-07  6.497E-02  3.730E+02  3.482E+02
   0.00000   1    0.11678  20   1.018E+05 -7.635E-07  6.497E-02  3.494E+02  3.482E+02
   0.00000   1    0.12309  21   1.018E+05 -2.051E-07  6.496E-02  3.317E+02  3.482E+02
