VARIABLES="XP","YP","P","U","V","TS","TF"
ZONE T="Zone 001"I=    82 J=    12 F=POINT
  0.000E+00  0.000E+00  1.019E+05 -1.791E-07  6.502E-02  2.937E+02  2.930E+02
  0.000E+00  3.156E-03  1.019E+05 -1.791E-07  6.502E-02  2.937E+02  2.930E+02
  0.000E+00  9.469E-03  1.019E+05 -1.859E-07  6.501E-02  2.953E+02  2.930E+02
  0.000E+00  1.578E-02  1.019E+05 -1.921E-07  6.500E-02  2.974E+02  2.930E+02
  0.000E+00  2.209E-02  1.019E+05 -2.062E-07  6.500E-02  3.001E+02  2.930E+02
  0.000E+00  2.841E-02  1.019E+05 -2.273E-07  6.500E-02  3.039E+02  2.930E+02
  0.000E+00  3.472E-02  1.019E+05 -2.285E-07  6.500E-02  3.092E+02  2.930E+02
  0.000E+00  4.103E-02  1.019E+05 -2.690E-07  6.500E-02  3.162E+02  2.930E+02
  0.000E+00  4.734E-02  1.019E+05 -1.207E-07  6.500E-02  3.254E+02  2.930E+02
  0.000E+00  5.366E-02  1.019E+05 -3.527E-07  6.500E-02  3.368E+02  2.930E+02
  0.000E+00  5.997E-02  1.018E+05 -4.156E-07  6.500E-02  3.501E+02  2.930E+02
  0.000E+00  6.628E-02  1.018E+05 -6.862E-07  6.500E-02  3.645E+02  2.930E+02
  0.000E+00  7.259E-02  1.018E+05 -9.780E-07  6.500E-02  3.788E+02  2.930E+02
  0.000E+00  7.891E-02  1.018E+05 -9.309E-07  6.500E-02  3.910E+02  2.930E+02
  0.000E+00  8.522E-02  1.018E+05 -9.463E-07  6.500E-02  3.994E+02  2.930E+02
  0.000E+00  9.153E-02  1.018E+05 -6.279E-07  6.500E-02  4.024E+02  2.930E+02
  0.000E+00  9.784E-02  1.018E+05 -3.519E-07  6.500E-02  3.994E+02  2.930E+02
  0.000E+00  1.042E-01  1.018E+05 -2.658E-07  6.500E-02  3.910E+02  2.930E+02
  0.000E+00  1.105E-01  1.018E+05 -1.956E-07  6.500E-02  3.788E+02  2.930E+02
