VARIABLES="XP","YP","P","U","V","TS","TF"
ZONE T="Zone 001"I=    82 J=    12 F=POINT
  0.000E+00  0.000E+00  1.012E+05  3.050E-07  1.728E-03  2.930E+02  1.558E+03
  0.000E+00  3.156E-03  1.012E+05  3.050E-07  1.728E-03  2.930E+02  1.558E+03
  0.000E+00  9.469E-03  1.012E+05  2.642E-07  6.998E-03  2.930E+02  3.475E+03
  0.000E+00  1.578E-02  1.012E+05  2.051E-07  8.383E-03  2.930E+02  4.442E+03
  0.000E+00  2.209E-02  1.012E+05  1.419E-07  8.856E-03  2.931E+02  4.855E+03
  0.000E+00  2.841E-02  1.012E+05  6.783E-08  9.177E-03  2.933E+02  5.036E+03
  0.000E+00  3.472E-02  1.012E+05 -2.405E-08  9.436E-03  2.936E+02  5.137E+03
  0.000E+00  4.103E-02  1.012E+05 -1.732E-07  9.663E-03  2.944E+02  5.216E+03
  0.000E+00  4.734E-02  1.012E+05 -5.030E-07  9.849E-03  2.959E+02  5.290E+03
  0.000E+00  5.366E-02  1.012E+05 -1.043E-06  9.982E-03  2.989E+02  5.367E+03
  0.000E+00  5.997E-02  1.012E+05 -1.216E-06  1.007E-02  3.044E+02  5.448E+03
  0.000E+00  6.628E-02  1.012E+05 -6.708E-07  1.011E-02  3.139E+02  5.534E+03
  0.000E+00  7.259E-02  1.012E+05 -6.463E-07  1.014E-02  3.291E+02  5.622E+03
  0.000E+00  7.891E-02  1.012E+05 -6.249E-07  1.010E-02  3.523E+02  5.710E+03
  0.000E+00  8.522E-02  1.012E+05 -6.848E-07  9.783E-03  3.853E+02  5.791E+03
  0.000E+00  9.153E-02  1.012E+05 -6.880E-07  1.066E-02  4.296E+02  5.851E+03
  0.000E+00  9.784E-02  1.012E+05 -5.277E-07  8.331E-03  3.853E+02  5.273E+03
  0.000E+00  1.042E-01  1.012E+05 -3.218E-07  7.737E-03  3.523E+02  5.002E+03
  0.000E+00  1.105E-01  1.012E+05 -1.374E-07  7.232E-03  3.291E+02  4.821E+03
  0.000E+00  1.168E-01  1.013E+05  1.519E-08  6.813E-03  3.139E+02  4.677E+03
  0.000E+00  1.231E-01  1.013E+05  8.567E-08  6.457E-03  3.044E+02  4.555E+03
  0.000E+00  1.294E-01  1.013E+05  1.111E-07  6.143E-03  2.989E+02  4.447E+03
  0.000E+00  1.357E-01  1.013E+05  1.220E-07  5.859E-03  2.959E+02  4.351E+03
  0.000E+00  1.420E-01  1.013E+05  1.441E-07  5.597E-03  2.944E+02  4.263E+03
  0.000E+00  1.483E-01  1.013E+05  1.555E-07  5.348E-03  2.936E+02  4.181E+03
  0.000E+00  1.547E-01  1.013E+05  1.698E-07  5.106E-03  2.933E+02  4.103E+03
  0.000E+00  1.610E-01  1.013E+05  1.834E-07  4.872E-03  2.931E+02  4.029E+03
  0.000E+00  1.673E-01  1.013E+05  1.946E-07  4.654E-03  2.930E+02  3.956E+03
  0.000E+00  1.736E-01  1.013E+05  2.063E-07  4.444E-03  2.930E+02  3.884E+03
  0.000E+00  1.799E-01  1.013E+05  2.190E-07  4.226E-03  2.930E+02  3.812E+03
  0.000E+00  1.862E-01  1.013E+05  2.465E-07  4.006E-03  2.930E+02  3.740E+03
  0.000E+00  1.925E-01  1.013E+05  2.632E-07  3.800E-03  2.930E+02  3.666E+03
  0.000E+00  1.988E-01  1.013E+05  2.172E-07  3.601E-03  2.930E+02  3.592E+03
  0.000E+00  2.052E-01  1.013E+05  1.621E-07  3.385E-03  2.930E+02  3.515E+03
  0.000E+00  2.115E-01  1.013E+05  1.257E-07  3.159E-03  2.930E+02  3.436E+03
  0.000E+00  2.178E-01  1.013E+05  9.825E-08  2.950E-03  2.930E+02  3.357E+03
  0.000E+00  2.241E-01  1.013E+05  7.884E-08  2.744E-03  2.930E+02  3.275E+03
  0.000E+00  2.304E-01  1.013E+05  6.423E-08  2.528E-03  2.930E+02  3.193E+03
  0.000E+00  2.367E-01  1.013E+05  5.285E-08  2.317E-03  2.930E+02  3.109E+03
  0.000E+00  2.430E-01  1.013E+05  4.366E-08  2.126E-03  2.930E+02  3.026E+03
  0.000E+00  2.493E-01  1.013E+05  3.604E-08  1.940E-03  2.930E+02  2.943E+03
  0.000E+00  2.557E-01  1.013E+05  2.957E-08  1.745E-03  2.930E+02  2.860E+03
  0.000E+00  2.620E-01  1.013E+05  2.401E-08  1.571E-03  2.930E+02  2.778E+03
  0.000E+00  2.683E-01  1.013E+05  1.938E-08  1.420E-03  2.930E+02  2.698E+03
  0.000E+00  2.746E-01  1.013E+05  1.591E-08  1.267E-03  2.930E+02  2.620E+03
  0.000E+00  2.809E-01  1.013E+05  1.399E-08  1.127E-03  2.930E+02  2.544E+03
  0.000E+00  2.872E-01  1.013E+05  1.402E-08  1.010E-03  2.930E+02  2.472E+03
  0.000E+00  2.935E-01  1.013E+05  1.643E-08  9.023E-04  2.930E+02  2.402E+03
  0.000E+00  2.998E-01  1.013E+05  2.203E-08  8.010E-04  2.930E+02  2.335E+03
  0.000E+00  3.062E-01  1.013E+05  3.262E-08  7.029E-04  2.930E+02  2.272E+03
  0.000E+00  3.125E-01  1.013E+05  5.289E-08  6.212E-04  2.930E+02  2.213E+03
  0.000E+00  3.188E-01  1.013E+05  8.974E-08  5.567E-04  2.930E+02  2.157E+03
  0.000E+00  3.251E-01  1.013E+05  1.736E-07  4.839E-04  2.930E+02  2.105E+03
