# xp i yp j p u v ts tf
   0.00000   1    0.00000   1   1.012E+05  1.527E-06  5.185E-04  2.930E+02  3.520E+02
   0.00000   1    0.00316   2   1.012E+05  1.527E-06  5.185E-04  2.930E+02  3.520E+02
   0.00000   1    0.00947   3   1.012E+05  1.237E-06  6.426E-03  2.930E+02  4.659E+02
   0.00000   1    0.01578   4   1.012E+05  1.122E-06  8.402E-03  2.931E+02  5.735E+02
   0.00000   1    0.02209   5   1.012E+05  1.130E-06  9.701E-03  2.932E+02  6.819E+02
   0.00000   1    0.02841   6   1.012E+05  5.410E-07  1.045E-02  2.935E+02  7.935E+02
   0.00000   1    0.03472   7   1.012E+05  4.482E-07  1.096E-02  2.941E+02  9.085E+02
   0.00000   1    0.04103   8   1.012E+05  3.456E-07  1.133E-02  2.952E+02  1.030E+03
   0.00000   1    0.04734   9   1.012E+05  3.039E-07  1.162E-02  2.974E+02  1.161E+03
   0.00000   1    0.05366  10   1.012E+05  2.725E-07  1.182E-02  3.014E+02  1.305E+03
   0.00000   1    0.05997  11   1.012E+05  2.568E-07  1.195E-02  3.082E+02  1.468E+03
   0.00000   1    0.06628  12   1.012E+05  2.198E-07  1.201E-02  3.193E+02  1.657E+03
   0.00000   1    0.07259  13   1.012E+05  1.189E-07  1.200E-02  3.364E+02  1.886E+03
   0.00000   1    0.07891  14   1.012E+05  4.808E-09  1.191E-02  3.612E+02  2.177E+03
   0.00000   1    0.08522  15   1.012E+05 -6.257E-07  1.170E-02  3.954E+02  2.590E+03
   0.00000   1    0.09153  16   1.012E+05 -5.802E-07  1.344E-02  4.401E+02  3.308E+03
   0.00000   1    0.09784  17   1.012E+05 -4.853E-07  1.232E-02  3.954E+02  3.300E+03
   0.00000   1    0.10416  18   1.012E+05 -4.380E-07  1.217E-02  3.612E+02  3.294E+03
   0.00000   1    0.11047  19   1.012E+05 -4.068E-07  1.171E-02  3.364E+02  3.289E+03
   0.00000   1    0.11678  20   1.012E+05 -3.828E-07  1.107E-02  3.193E+02  3.286E+03
   0.00000   1    0.12309  21   1.012E+05 -3.611E-07  1.035E-02  3.082E+02  3.284E+03
   0.00000   1    0.12941  22   1.012E+05 -3.380E-07  9.561E-03  3.014E+02  3.282E+03
   0.00000   1    0.13572  23   1.013E+05 -3.117E-07  8.762E-03  2.974E+02  3.281E+03
   0.00000   1    0.14203  24   1.013E+05 -2.805E-07  7.989E-03  2.952E+02  3.279E+03
   0.00000   1    0.14834  25   1.013E+05 -2.438E-07  7.247E-03  2.941E+02  3.276E+03
   0.00000   1    0.15466  26   1.013E+05 -2.057E-07  6.547E-03  2.935E+02  3.268E+03
   0.00000   1    0.16097  27   1.013E+05 -1.708E-07  5.901E-03  2.932E+02  3.256E+03
   0.00000   1    0.16728  28   1.013E+05 -1.401E-07  5.302E-03  2.931E+02  3.239E+03
   0.00000   1    0.17359  29   1.013E+05 -1.130E-07  4.745E-03  2.930E+02  3.215E+03
   0.00000   1    0.17991  30   1.013E+05 -8.886E-08  4.242E-03  2.930E+02  3.185E+03
   0.00000   1    0.18622  31   1.013E+05 -6.931E-08  3.791E-03  2.930E+02  3.148E+03
   0.00000   1    0.19253  32   1.013E+05 -5.346E-08  3.372E-03  2.930E+02  3.104E+03
   0.00000   1    0.19884  33   1.013E+05 -3.968E-08  2.996E-03  2.930E+02  3.055E+03
   0.00000   1    0.20516  34   1.013E+05 -2.865E-08  2.657E-03  2.930E+02  3.001E+03
   0.00000   1    0.21147  35   1.013E+05 -1.919E-08  2.341E-03  2.930E+02  2.943E+03
   0.00000   1    0.21778  36   1.013E+05 -1.273E-08  2.065E-03  2.930E+02  2.883E+03
   0.00000   1    0.22409  37   1.013E+05 -7.447E-09  1.828E-03  2.930E+02  2.822E+03
   0.00000   1    0.23041  38   1.013E+05 -3.975E-09  1.617E-03  2.930E+02  2.761E+03
   0.00000   1    0.23672  39   1.013E+05 -1.634E-09  1.419E-03  2.930E+02  2.702E+03
   0.00000   1    0.24303  40   1.013E+05 -1.497E-10  1.235E-03  2.930E+02  2.644E+03
   0.00000   1    0.24934  41   1.013E+05  7.597E-10  1.079E-03  2.930E+02  2.589E+03
   0.00000   1    0.25566  42   1.013E+05  1.285E-09  9.472E-04  2.930E+02  2.537E+03
   0.00000   1    0.26197  43   1.013E+05  1.554E-09  8.289E-04  2.930E+02  2.489E+03
   0.00000   1    0.26828  44   1.013E+05  1.648E-09  7.190E-04  2.930E+02  2.444E+03
   0.00000   1    0.27459  45   1.013E+05  1.634E-09  6.288E-04  2.930E+02  2.404E+03
   0.00000   1    0.28091  46   1.013E+05  1.558E-09  5.505E-04  2.930E+02  2.367E+03
   0.00000   1    0.28722  47   1.013E+05  1.445E-09  4.761E-04  2.930E+02  2.334E+03
   0.00000   1    0.29353  48   1.013E+05  1.313E-09  4.133E-04  2.930E+02  2.305E+03
   0.00000   1    0.29984  49   1.013E+05  1.175E-09  3.550E-04  2.930E+02  2.278E+03
   0.00000   1    0.30616  50   1.013E+05  1.039E-09  3.097E-04  2.930E+02  2.255E+03
   0.00000   1    0.31247  51   1.013E+05  9.131E-10  2.706E-04  2.930E+02  2.234E+03
   0.00000   1    0.31878  52   1.013E+05  7.896E-10  2.291E-04  2.930E+02  2.216E+03
   0.00000   1    0.32509  53   1.013E+05  6.620E-10  1.987E-04  2.930E+02  2.200E+03
   0.00000   1    0.33141  54   1.013E+05  5.268E-10  1.741E-04  2.930E+02  2.186E+03
   0.00000   1    0.33772  55   1.013E+05  3.677E-10  1.561E-04  2.930E+02  2.174E+03
