# xp i yp j p u v ts tf
   0.00000   1    0.00000   1   1.019E+05 -2.408E-05  6.498E-02  2.933E+02  2.930E+02
   0.00000   1    0.00316   2   1.019E+05 -2.408E-05  6.498E-02  2.933E+02  2.930E+02
   0.00000   1    0.00947   3   1.019E+05 -2.743E-06  6.500E-02  2.940E+02  2.930E+02
   0.00000   1    0.01578   4   1.019E+05 -2.212E-05  6.500E-02  2.950E+02  2.930E+02
   0.00000   1    0.02209   5   1.019E+05 -3.191E-06  6.500E-02  2.964E+02  2.930E+02
   0.00000   1    0.02841   6   1.019E+05 -2.253E-05  6.499E-02  2.987E+02  2.930E+02
   0.00000   1    0.03472   7   1.019E+05 -1.575E-06  6.499E-02  3.022E+02  2.930E+02
   0.00000   1    0.04103   8   1.019E+05  2.295E-07  6.499E-02  3.074E+02  2.930E+02
   0.00000   1    0.04734   9   1.019E+05 -3.765E-07  6.500E-02  3.149E+02  2.930E+02
   0.00000   1    0.05366  10   1.019E+05 -6.235E-07  6.499E-02  3.255E+02  2.930E+02
   0.00000   1    0.05997  11   1.018E+05 -3.805E-07  6.499E-02  3.400E+02  2.930E+02
   0.00000   1    0.06628  12   1.018E+05 -1.549E-07  6.499E-02  3.589E+02  2.930E+02
   0.00000   1    0.07259  13   1.018E+05 -7.931E-08  6.499E-02  3.822E+02  2.930E+02
   0.00000   1    0.07891  14   1.018E+05 -2.450E-08  6.499E-02  4.079E+02  2.930E+02
   0.00000   1    0.08522  15   1.018E+05  1.131E-08  6.498E-02  4.303E+02  2.930E+02
   0.00000   1    0.09153  16   1.018E+05  3.100E-08  6.499E-02  4.401E+02  2.930E+02
   0.00000   1    0.09784  17   1.018E+05  6.209E-08  6.499E-02  4.303E+02  2.930E+02
   0.00000   1    0.10416  18   1.018E+05  8.163E-08  6.499E-02  4.079E+02  2.930E+02
   0.00000   1    0.11047  19   1.018E+05  1.017E-07  6.499E-02  3.822E+02  2.930E+02
   0.00000   1    0.11678  20   1.018E+05  1.182E-07  6.498E-02  3.589E+02  2.930E+02
   0.00000   1    0.12309  21   1.018E+05  1.305E-07  6.499E-02  3.400E+02  2.930E+02
   0.00000   1    0.12941  22   1.018E+05  1.402E-07  6.499E-02  3.255E+02  2.930E+02
   0.00000   1    0.13572  23   1.018E+05  1.581E-07  6.498E-02  3.149E+02  2.930E+02
   0.00000   1    0.14203  24   1.017E+05  1.765E-07  6.499E-02  3.074E+02  2.930E+02
   0.00000   1    0.14834  25   1.017E+05  2.127E-07  6.499E-02  3.022E+02  2.930E+02
   0.00000   1    0.15466  26   1.017E+05  2.503E-07  6.498E-02  2.987E+02  2.930E+02
