   5.00000E-03   1.00000E-02   1.00000E-02   6.38207E-02   9.96386E-02
   1.50000E-02   1.00000E-02   1.00000E-02   5.90142E-02   9.94775E-02
   2.50000E-02   1.00000E-02   1.00000E-02   5.41420E-02   9.93729E-02
   3.50000E-02   1.00000E-02   1.00000E-02   4.64245E-02   9.93323E-02
   4.50000E-02   1.00000E-02   1.00000E-02   3.85379E-02   9.92875E-02
   5.50000E-02   1.00000E-02   1.00000E-02   3.09499E-02   9.92275E-02
   6.50000E-02   1.00000E-02   1.00000E-02   2.37070E-02   9.91583E-02
   7.50000E-02   1.00000E-02   1.00000E-02   1.65146E-02   9.90734E-02
   8.50000E-02   1.00000E-02   1.00000E-02   9.83516E-03   9.90603E-02
   9.50000E-02   1.00000E-02   1.00000E-02  -7.17663E-04   9.88656E-02
