VARIABLES="XP","YP","ZP","P","U","V","W","TF","TS","LTNE" ,"SGENF","SGENS","SGEN","RATIO"
ZONE T="Zone 001" I=    12 J=     7 K=     3      F=POINT
   0.00000E+00   0.00000E+00   0.00000E+00   6.74462E-02   3.60000E-02   0.00000E+00   0.00000E+00   1.49000E+02   8.70604E+05   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   5.00000E-03   0.00000E+00   0.00000E+00   6.48460E-02   0.00000E+00   0.00000E+00   0.00000E+00   1.00015E+06   1.00015E+06   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   1.50000E-02   0.00000E+00   0.00000E+00   5.93801E-02   0.00000E+00   0.00000E+00   0.00000E+00   1.00015E+06   1.00015E+06   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   2.50000E-02   0.00000E+00   0.00000E+00   5.26030E-02   0.00000E+00   0.00000E+00   0.00000E+00   1.00015E+06   1.00015E+06   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   3.50000E-02   0.00000E+00   0.00000E+00   4.55593E-02   0.00000E+00   0.00000E+00   0.00000E+00   1.00015E+06   1.00015E+06   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   4.50000E-02   0.00000E+00   0.00000E+00   3.85680E-02   0.00000E+00   0.00000E+00   0.00000E+00   1.00015E+06   1.00015E+06   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   5.50000E-02   0.00000E+00   0.00000E+00   3.16140E-02   0.00000E+00   0.00000E+00   0.00000E+00   1.00015E+06   1.00015E+06   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   6.50000E-02   0.00000E+00   0.00000E+00   2.46768E-02   0.00000E+00   0.00000E+00   0.00000E+00   1.00015E+06   1.00015E+06   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   7.50000E-02   0.00000E+00   0.00000E+00   1.77332E-02   0.00000E+00   0.00000E+00   0.00000E+00   1.00015E+06   1.00015E+06   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   8.50000E-02   0.00000E+00   0.00000E+00   1.07316E-02   0.00000E+00   0.00000E+00   0.00000E+00   1.00015E+06   1.00015E+06   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
