 # XP YP ZP P U
   0.00000E+00   3.15625E-03   1.27575E-01   1.01996E+05   0.00000E+00
   1.41750E-02   3.15625E-03   1.27575E-01   1.01996E+05   8.27705E-08
   4.25250E-02   3.15625E-03   1.27575E-01   1.01996E+05   1.13671E-07
   7.08750E-02   3.15625E-03   1.27575E-01   1.01996E+05   5.09328E-08
   9.92250E-02   3.15625E-03   1.27575E-01   1.01996E+05   3.83336E-08
   1.27575E-01   3.15625E-03   1.27575E-01   1.01996E+05   2.86997E-08
   1.55925E-01   3.15625E-03   1.27575E-01   1.01996E+05   1.32880E-08
   1.84275E-01   3.15625E-03   1.27575E-01   1.01996E+05  -1.76995E-09
   2.12625E-01   3.15625E-03   1.27575E-01   1.01996E+05  -2.22065E-08
   2.40975E-01   3.15625E-03   1.27575E-01   1.01996E+05  -9.30009E-08
   2.69325E-01   3.15625E-03   1.27575E-01   1.01996E+05  -7.54133E-08
   2.83500E-01   3.15625E-03   1.27575E-01   1.01996E+05   0.00000E+00
   0.00000E+00   3.15625E-03   1.27575E-01   0.00000E+00   0.00000E+00
   0.00000E+00   3.15625E-03   1.27575E-01   1.01988E+05   0.00000E+00
   0.00000E+00   3.15625E-03   1.27575E-01   1.01988E+05   6.37941E-08
   2.83500E-02   3.15625E-03   1.27575E-01   1.01988E+05   9.39320E-08
   5.67000E-02   3.15625E-03   1.27575E-01   1.01988E+05   4.93283E-08
   8.50500E-02   3.15625E-03   1.27575E-01   1.01988E+05   3.76523E-08
   1.13400E-01   3.15625E-03   1.27575E-01   1.01988E+05   2.89816E-08
   1.41750E-01   3.15625E-03   1.27575E-01   1.01988E+05   1.35458E-08
   1.70100E-01   3.15625E-03   1.27575E-01   1.01988E+05  -1.17230E-09
   1.98450E-01   3.15625E-03   1.27575E-01   1.01988E+05  -2.07371E-08
   2.26800E-01   3.15625E-03   1.27575E-01   1.01988E+05  -7.29399E-08
   2.55150E-01   3.15625E-03   1.27575E-01   1.01988E+05  -5.63588E-08
   2.83500E-01   3.15625E-03   1.27575E-01   1.01988E+05   0.00000E+00
   2.83500E-01   3.15625E-03   1.27575E-01   0.00000E+00   0.00000E+00
   0.00000E+00   3.15625E-03   1.27575E-01   1.01980E+05   0.00000E+00
   0.00000E+00   3.15625E-03   1.27575E-01   1.01980E+05   5.21866E-08
   0.00000E+00   3.15625E-03   1.27575E-01   1.01980E+05   8.13710E-08
   2.83500E-02   3.15625E-03   1.27575E-01   1.01980E+05   4.67172E-08
   5.67000E-02   3.15625E-03   1.27575E-01   1.01980E+05   3.63846E-08
   8.50500E-02   3.15625E-03   1.27575E-01   1.01980E+05   2.96056E-08
   1.13400E-01   3.15625E-03   1.27575E-01   1.01980E+05   1.40712E-08
