VARIABLES="XP","YP","P","U","V","TS","TF"
ZONE T="Zone 001"I=    82 J=    22 F=POINT
  0.000E+00  0.000E+00  4.298E-02  0.000E+00  0.000E+00  7.230E-01  7.435E-01
  0.000E+00  3.156E-03  4.298E-02  0.000E+00  0.000E+00  7.230E-01  7.435E-01
  0.000E+00  9.469E-03  4.227E-02  0.000E+00  0.000E+00  7.386E-01  7.437E-01
  0.000E+00  1.578E-02  4.173E-02  0.000E+00  0.000E+00  7.712E-01  7.444E-01
  0.000E+00  2.209E-02  4.123E-02  0.000E+00  0.000E+00  8.236E-01  7.458E-01
  0.000E+00  2.841E-02  4.070E-02  0.000E+00  0.000E+00  8.995E-01  7.482E-01
  0.000E+00  3.472E-02  4.015E-02  0.000E+00  0.000E+00  1.003E+00  7.519E-01
  0.000E+00  4.103E-02  3.961E-02  0.000E+00  0.000E+00  1.139E+00  7.574E-01
  0.000E+00  4.734E-02  3.906E-02  0.000E+00  0.000E+00  1.309E+00  7.650E-01
  0.000E+00  5.366E-02  3.851E-02  0.000E+00  0.000E+00  1.516E+00  7.752E-01
  0.000E+00  5.997E-02  3.796E-02  0.000E+00  0.000E+00  1.755E+00  7.884E-01
  0.000E+00  6.628E-02  3.741E-02  0.000E+00  0.000E+00  2.019E+00  8.048E-01
  0.000E+00  7.259E-02  3.686E-02  0.000E+00  0.000E+00  2.296E+00  8.246E-01
  0.000E+00  7.891E-02  3.631E-02  0.000E+00  0.000E+00  2.569E+00  8.475E-01
  0.000E+00  8.522E-02  3.576E-02  0.000E+00  0.000E+00  2.817E+00  8.731E-01
  0.000E+00  9.153E-02  3.521E-02  0.000E+00  0.000E+00  3.018E+00  9.008E-01
  0.000E+00  9.784E-02  3.467E-02  0.000E+00  0.000E+00  3.155E+00  9.297E-01
  0.000E+00  1.042E-01  3.412E-02  0.000E+00  0.000E+00  3.212E+00  9.587E-01
  0.000E+00  1.105E-01  3.357E-02  0.000E+00  0.000E+00  3.186E+00  9.868E-01
  0.000E+00  1.168E-01  3.302E-02  0.000E+00  0.000E+00  3.079E+00  1.013E+00
  0.000E+00  1.231E-01  3.248E-02  0.000E+00  0.000E+00  2.905E+00  1.036E+00
  0.000E+00  1.294E-01  3.193E-02  0.000E+00  0.000E+00  2.681E+00  1.056E+00
  0.000E+00  1.357E-01  3.138E-02  0.000E+00  0.000E+00  2.427E+00  1.073E+00
  0.000E+00  1.420E-01  3.084E-02  0.000E+00  0.000E+00  2.164E+00  1.086E+00
  0.000E+00  1.483E-01  3.029E-02  0.000E+00  0.000E+00  1.910E+00  1.095E+00
  0.000E+00  1.547E-01  2.975E-02  0.000E+00  0.000E+00  1.677E+00  1.102E+00
  0.000E+00  1.610E-01  2.921E-02  0.000E+00  0.000E+00  1.473E+00  1.105E+00
  0.000E+00  1.673E-01  2.866E-02  0.000E+00  0.000E+00  1.302E+00  1.107E+00
  0.000E+00  1.736E-01  2.812E-02  0.000E+00  0.000E+00  1.163E+00  1.107E+00
  0.000E+00  1.799E-01  2.758E-02  0.000E+00  0.000E+00  1.054E+00  1.106E+00
  0.000E+00  1.862E-01  2.704E-02  0.000E+00  0.000E+00  9.704E-01  1.104E+00
  0.000E+00  1.925E-01  2.649E-02  0.000E+00  0.000E+00  9.076E-01  1.101E+00
  0.000E+00  1.988E-01  2.595E-02  0.000E+00  0.000E+00  8.614E-01  1.098E+00
  0.000E+00  2.052E-01  2.541E-02  0.000E+00  0.000E+00  8.278E-01  1.094E+00
  0.000E+00  2.115E-01  2.487E-02  0.000E+00  0.000E+00  8.035E-01  1.090E+00
  0.000E+00  2.178E-01  2.433E-02  0.000E+00  0.000E+00  7.859E-01  1.086E+00
  0.000E+00  2.241E-01  2.379E-02  0.000E+00  0.000E+00  7.731E-01  1.082E+00
  0.000E+00  2.304E-01  2.325E-02  0.000E+00  0.000E+00  7.634E-01  1.078E+00
  0.000E+00  2.367E-01  2.271E-02  0.000E+00  0.000E+00  7.559E-01  1.074E+00
  0.000E+00  2.430E-01  2.218E-02  0.000E+00  0.000E+00  7.498E-01  1.070E+00
  0.000E+00  2.493E-01  2.164E-02  0.000E+00  0.000E+00  7.446E-01  1.066E+00
  0.000E+00  2.557E-01  2.110E-02  0.000E+00  0.000E+00  7.400E-01  1.062E+00
  0.000E+00  2.620E-01  2.056E-02  0.000E+00  0.000E+00  7.358E-01  1.058E+00
  0.000E+00  2.683E-01  2.003E-02  0.000E+00  0.000E+00  7.317E-01  1.054E+00
  0.000E+00  2.746E-01  1.949E-02  0.000E+00  0.000E+00  7.278E-01  1.051E+00
  0.000E+00  2.809E-01  1.895E-02  0.000E+00  0.000E+00  7.240E-01  1.047E+00
  0.000E+00  2.872E-01  1.842E-02  0.000E+00  0.000E+00  7.202E-01  1.043E+00
  0.000E+00  2.935E-01  1.788E-02  0.000E+00  0.000E+00  7.164E-01  1.039E+00
  0.000E+00  2.998E-01  1.734E-02  0.000E+00  0.000E+00  7.127E-01  1.035E+00
  0.000E+00  3.062E-01  1.681E-02  0.000E+00  0.000E+00  7.089E-01  1.031E+00
  0.000E+00  3.125E-01  1.627E-02  0.000E+00  0.000E+00  7.052E-01  1.028E+00
  0.000E+00  3.188E-01  1.574E-02  0.000E+00  0.000E+00  7.015E-01  1.024E+00
  0.000E+00  3.251E-01  1.520E-02  0.000E+00  0.000E+00  6.978E-01  1.020E+00
  0.000E+00  3.314E-01  1.467E-02  0.000E+00  0.000E+00  6.941E-01  1.016E+00
  0.000E+00  3.377E-01  1.413E-02  0.000E+00  0.000E+00  6.904E-01  1.012E+00
  0.000E+00  3.440E-01  1.360E-02  0.000E+00  0.000E+00  6.867E-01  1.009E+00
  0.000E+00  3.503E-01  1.306E-02  0.000E+00  0.000E+00  6.830E-01  1.005E+00
  0.000E+00  3.567E-01  1.253E-02  0.000E+00  0.000E+00  6.793E-01  1.001E+00
  0.000E+00  3.630E-01  1.200E-02  0.000E+00  0.000E+00  6.757E-01  9.975E-01
  0.000E+00  3.693E-01  1.146E-02  0.000E+00  0.000E+00  6.720E-01  9.938E-01
  0.000E+00  3.756E-01  1.093E-02  0.000E+00  0.000E+00  6.684E-01  9.901E-01
  0.000E+00  3.819E-01  1.039E-02  0.000E+00  0.000E+00  6.648E-01  9.864E-01
  0.000E+00  3.882E-01  9.860E-03  0.000E+00  0.000E+00  6.612E-01  9.827E-01
  0.000E+00  3.945E-01  9.327E-03  0.000E+00  0.000E+00  6.577E-01  9.790E-01
  0.000E+00  4.008E-01  8.793E-03  0.000E+00  0.000E+00  6.541E-01  9.753E-01
  0.000E+00  4.072E-01  8.260E-03  0.000E+00  0.000E+00  6.506E-01  9.716E-01
  0.000E+00  4.135E-01  7.726E-03  0.000E+00  0.000E+00  6.471E-01  9.680E-01
  0.000E+00  4.198E-01  7.193E-03  0.000E+00  0.000E+00  6.436E-01  9.643E-01
  0.000E+00  4.261E-01  6.659E-03  0.000E+00  0.000E+00  6.402E-01  9.606E-01
  0.000E+00  4.324E-01  6.126E-03  0.000E+00  0.000E+00  6.368E-01  9.570E-01
  0.000E+00  4.387E-01  5.593E-03  0.000E+00  0.000E+00  6.335E-01  9.533E-01
  0.000E+00  4.450E-01  5.060E-03  0.000E+00  0.000E+00  6.303E-01  9.497E-01
