Time DTG TG Flux Temperature
983.5	-0.0366	-0.2564	-1.76	68.13
987	-0.0367	-0.2593	-1.77	68.29
990.5	-0.0368	-0.2603	-1.77	68.47
994	-0.0368	-0.2617	-1.77	68.7
997.5	-0.0369	-0.2646	-1.77	68.87
1001	-0.0369	-0.2676	-1.78	69.07
1004.5	-0.0369	-0.2716	-1.76	69.29
1008	-0.0368	-0.273	-1.77	69.49
1011.5	-0.0368	-0.2754	-1.76	69.67
1015	-0.0368	-0.2768	-1.76	69.85
1018.5	-0.0367	-0.279	-1.76	70.1
1022	-0.0367	-0.2809	-1.77	70.3
1025.5	-0.0367	-0.2831	-1.77	70.45
1029	-0.0367	-0.2871	-1.78	70.64
1032.5	-0.0367	-0.2889	-1.78	70.85
1036	-0.0366	-0.2906	-1.77	71.08
1039.5	-0.0365	-0.2952	-1.78	71.26
1043	-0.0364	-0.2968	-1.79	71.45
1046.5	-0.0363	-0.2989	-1.78	71.65
1050	-0.0362	-0.3008	-1.77	71.85
1053.5	-0.0361	-0.3021	-1.77	72.03
1057	-0.0359	-0.3056	-1.78	72.21
1060.5	-0.0358	-0.3066	-1.78	72.38
1064	-0.0357	-0.3093	-1.78	72.59
1067.5	-0.0355	-0.3114	-1.79	72.79
1071	-0.0354	-0.312	-1.79	73.03
1074.5	-0.0353	-0.3135	-1.78	73.25
1078	-0.0352	-0.3166	-1.79	73.41
1081.5	-0.035	-0.3176	-1.78	73.63
1085	-0.0349	-0.3194	-1.79	73.83
1088.5	-0.0348	-0.3228	-1.78	74.01
1092	-0.0347	-0.3265	-1.78	74.22
1095.5	-0.0345	-0.3291	-1.79	74.41
1099	-0.0344	-0.3306	-1.78	74.59
1102.5	-0.0342	-0.3322	-1.79	74.84
1106	-0.034	-0.3357	-1.79	75.04
1109.5	-0.0338	-0.3363	-1.79	75.18
1113	-0.0337	-0.3368	-1.8	75.39
1116.5	-0.0335	-0.34	-1.81	75.59
1120	-0.0333	-0.3412	-1.82	75.77
1123.5	-0.0331	-0.3439	-1.82	75.96
1127	-0.033	-0.346	-1.81	76.15
1130.5	-0.0328	-0.3471	-1.81	76.34
1134	-0.0326	-0.3498	-1.82	76.49
1137.5	-0.0324	-0.3513	-1.81	76.7
1141	-0.0323	-0.3534	-1.81	76.9
1144.5	-0.0321	-0.3536	-1.8	77.09
1148	-0.0319	-0.3547	-1.82	77.28
1151.5	-0.0318	-0.3562	-1.82	77.47
1155	-0.0317	-0.358	-1.82	77.67
1158.5	-0.0316	-0.3611	-1.83	77.88
1162	-0.0314	-0.3637	-1.83	78.08
1165.5	-0.0313	-0.3657	-1.84	78.25
1169	-0.0311	-0.3695	-1.85	78.43
1172.5	-0.0309	-0.3707	-1.85	78.66
1176	-0.0307	-0.3712	-1.85	78.87
1179.5	-0.0306	-0.374	-1.86	79.05
1183	-0.0305	-0.3757	-1.86	79.2
1186.5	-0.0303	-0.3757	-1.86	79.42
1190	-0.0303	-0.3781	-1.86	79.63
1193.5	-0.0302	-0.3795	-1.86	79.82
1197	-0.03	-0.3828	-1.86	80
1200.5	-0.0299	-0.3833	-1.87	80.17
1204	-0.0298	-0.3843	-1.86	80.39
1207.5	-0.0297	-0.3865	-1.86	80.57
1211	-0.0296	-0.3877	-1.86	80.77
1214.5	-0.0295	-0.3889	-1.85	80.95
1218	-0.0294	-0.3909	-1.84	81.14
1221.5	-0.0293	-0.392	-1.84	81.36
1225	-0.0293	-0.3931	-1.83	81.55
1228.5	-0.0292	-0.3948	-1.84	81.73
1232	-0.0291	-0.3977	-1.83	81.97
1235.5	-0.0289	-0.3995	-1.84	82.14
1239	-0.0288	-0.4006	-1.83	82.29
1242.5	-0.0287	-0.4033	-1.83	82.52
1246	-0.0286	-0.4044	-1.83	82.71
1249.5	-0.0285	-0.4073	-1.82	82.86
1253	-0.0284	-0.4059	-1.83	83.07
1256.5	-0.0283	-0.4054	-1.82	83.26
1260	-0.0283	-0.4091	-1.81	83.45
1263.5	-0.0283	-0.4112	-1.82	83.65
1267	-0.0282	-0.4127	-1.8	83.87
1270.5	-0.0282	-0.4157	-1.79	84.06
1274	-0.0281	-0.4175	-1.78	84.21
1277.5	-0.028	-0.4192	-1.79	84.39
1281	-0.0279	-0.4219	-1.78	84.63
1284.5	-0.0278	-0.4247	-1.79	84.83
1288	-0.0277	-0.426	-1.78	85.02
1291.5	-0.0276	-0.4275	-1.79	85.18
1295	-0.0274	-0.4273	-1.79	85.36
1298.5	-0.0273	-0.4301	-1.8	85.59
1302	-0.0271	-0.4321	-1.79	85.75
1305.5	-0.027	-0.4323	-1.8	85.95
1309	-0.0268	-0.4358	-1.8	86.16
1312.5	-0.0267	-0.4363	-1.81	86.35
1316	-0.0266	-0.4373	-1.81	86.49
1319.5	-0.0264	-0.4379	-1.81	86.71
1323	-0.0263	-0.4405	-1.82	86.94
1326.5	-0.0262	-0.4438	-1.83	87.12
1330	-0.026	-0.4461	-1.82	87.32
1333.5	-0.0258	-0.4489	-1.82	87.5
1337	-0.0256	-0.4491	-1.82	87.71
1340.5	-0.0254	-0.4502	-1.82	87.88
1344	-0.0252	-0.4514	-1.82	88.06
1347.5	-0.0251	-0.4515	-1.81	88.28
1351	-0.0249	-0.4528	-1.82	88.47
1354.5	-0.0247	-0.4551	-1.82	88.63
1358	-0.0246	-0.4549	-1.82	88.83
1361.5	-0.0244	-0.458	-1.82	89.03
1365	-0.0242	-0.4605	-1.84	89.2
1368.5	-0.0239	-0.4632	-1.8	89.41
1372	-0.0237	-0.4633	-1.82	89.57
1375.5	-0.0235	-0.4629	-1.83	89.8
1379	-0.0233	-0.4621	-1.81	90.02
1382.5	-0.0232	-0.4637	-1.81	90.19
1386	-0.0231	-0.4656	-1.82	90.37
1389.5	-0.023	-0.4656	-1.8	90.53
1393	-0.0229	-0.4661	-1.8	90.74
1396.5	-0.0228	-0.4678	-1.79	90.94
1400	-0.0227	-0.4699	-1.8	91.13
1403.5	-0.0226	-0.4743	-1.8	91.33
1407	-0.0224	-0.4776	-1.8	91.53
1410.5	-0.0222	-0.4792	-1.81	91.71
1414	-0.022	-0.4785	-1.81	91.9
1417.5	-0.0218	-0.48	-1.81	92.1
1421	-0.0216	-0.4835	-1.82	92.29
1424.5	-0.0215	-0.482	-1.82	92.49
1428	-0.0213	-0.483	-1.83	92.67
1431.5	-0.0212	-0.4846	-1.83	92.86
1435	-0.0211	-0.4853	-1.82	93.04
1438.5	-0.021	-0.486	-1.84	93.23
1442	-0.021	-0.4866	-1.84	93.44
1445.5	-0.0209	-0.4886	-1.84	93.6
1449	-0.0208	-0.4895	-1.84	93.76
1452.5	-0.0208	-0.4919	-1.85	93.99
1456	-0.0207	-0.4925	-1.86	94.19
1459.5	-0.0207	-0.4929	-1.87	94.35
1463	-0.0206	-0.4942	-1.87	94.58
1466.5	-0.0206	-0.4931	-1.86	94.74
1470	-0.0206	-0.495	-1.88	94.95
1473.5	-0.0207	-0.4957	-1.87	95.17
1477	-0.0207	-0.4964	-1.88	95.35
1480.5	-0.0208	-0.498	-1.88	95.51
1484	-0.0209	-0.5007	-1.89	95.7
1487.5	-0.0209	-0.5025	-1.88	95.9
1491	-0.021	-0.5028	-1.89	96.13
1494.5	-0.0211	-0.504	-1.89	96.31
1498	-0.0212	-0.5048	-1.88	96.45
1501.5	-0.0213	-0.5048	-1.87	96.66
1505	-0.0215	-0.5051	-1.88	96.89
1508.5	-0.0216	-0.5059	-1.88	97.04
1512	-0.0219	-0.5067	-1.87	97.22
1515.5	-0.0221	-0.5078	-1.88	97.49
1519	-0.0223	-0.509	-1.88	97.66
1522.5	-0.0225	-0.511	-1.88	97.8
1526	-0.0227	-0.5135	-1.88	98.04
1529.5	-0.0229	-0.5148	-1.89	98.26
1533	-0.023	-0.5167	-1.89	98.41
1536.5	-0.0232	-0.5202	-1.9	98.6
1540	-0.0233	-0.5224	-1.91	98.78
1543.5	-0.0234	-0.52	-1.92	99
1547	-0.0236	-0.5199	-1.91	99.23
1550.5	-0.0238	-0.5235	-1.89	99.41
1554	-0.024	-0.5258	-1.9	99.56
1557.5	-0.0242	-0.5255	-1.91	99.75
1561	-0.0245	-0.5261	-1.9	99.94
1564.5	-0.0247	-0.5283	-1.93	100.17
1568	-0.025	-0.5309	-1.94	100.38
1571.5	-0.0252	-0.5303	-1.96	100.57
1575	-0.0254	-0.5322	-1.98	100.74
1578.5	-0.0257	-0.5338	-1.98	100.95
1582	-0.0259	-0.5349	-1.98	101.17
1585.5	-0.0261	-0.5368	-1.99	101.31
1589	-0.0263	-0.5379	-1.99	101.52
1592.5	-0.0265	-0.5398	-2.01	101.72
1596	-0.0266	-0.5414	-2.01	101.9
1599.5	-0.0268	-0.5435	-2.02	102.1
1603	-0.0269	-0.5441	-2.02	102.28
1606.5	-0.027	-0.5457	-2.02	102.5
1610	-0.0272	-0.5472	-2.02	102.7
1613.5	-0.0273	-0.5487	-2.03	102.84
1617	-0.0273	-0.5505	-2.03	103.05
1620.5	-0.0273	-0.5533	-2.05	103.26
1624	-0.0273	-0.5537	-2.03	103.46
1627.5	-0.0273	-0.5555	-2.04	103.62
1631	-0.0273	-0.5584	-2.05	103.8
1634.5	-0.0272	-0.5607	-2.04	104.01
1638	-0.0272	-0.5622	-2.04	104.25
1641.5	-0.0271	-0.564	-2.05	104.43
1645	-0.027	-0.5667	-2.05	104.58
1648.5	-0.0269	-0.5713	-2.05	104.79
1652	-0.0267	-0.5735	-2.05	104.98
1655.5	-0.0265	-0.574	-2.05	105.15
1659	-0.0264	-0.5764	-2.05	105.35
1662.5	-0.0262	-0.5761	-2.05	105.54
1666	-0.0262	-0.5771	-2.05	105.72
1669.5	-0.026	-0.5802	-2.04	105.89
1673	-0.0259	-0.5814	-2.04	106.11
1676.5	-0.0258	-0.5841	-2.04	106.33
1680	-0.0257	-0.5853	-2.05	106.52
1683.5	-0.0255	-0.5858	-2.05	106.7
1687	-0.0254	-0.5885	-2.05	106.86
1690.5	-0.0254	-0.5901	-2.05	107.1
1694	-0.0252	-0.5923	-2.05	107.31
1697.5	-0.025	-0.5949	-2.05	107.49
1701	-0.0248	-0.5975	-2.06	107.66
1704.5	-0.0246	-0.5973	-2.05	107.81
1708	-0.0245	-0.5988	-2.05	108.02
1711.5	-0.0243	-0.6013	-2.06	108.25
1715	-0.024	-0.6034	-2.06	108.43
1718.5	-0.0238	-0.6036	-2.06	108.58
1722	-0.0236	-0.6047	-2.05	108.78
1725.5	-0.0234	-0.6056	-2.05	108.97
1729	-0.0232	-0.6088	-2.05	109.13
1732.5	-0.0229	-0.6077	-2.05	109.32
1736	-0.0227	-0.6091	-2.05	109.53
1739.5	-0.0225	-0.6094	-2.04	109.72
1743	-0.0223	-0.6111	-2.04	109.89
1746.5	-0.0221	-0.6107	-2.03	110.09
1750	-0.022	-0.6102	-2.04	110.31
1753.5	-0.0219	-0.6113	-2.01	110.5
1757	-0.0218	-0.611	-2.02	110.67
1760.5	-0.0217	-0.6122	-2.01	110.83
1764	-0.0216	-0.6111	-1.99	111.04
1767.5	-0.0216	-0.6125	-1.97	111.27
1771	-0.0215	-0.6129	-1.97	111.41
1774.5	-0.0215	-0.6117	-1.96	111.58
1778	-0.0215	-0.6121	-1.97	111.78
1781.5	-0.0215	-0.6112	-1.96	111.97
1785	-0.0216	-0.6128	-1.94	112.17
1788.5	-0.0217	-0.6144	-1.89	112.36
1792	-0.0218	-0.6169	-1.9	112.56
1795.5	-0.0218	-0.6199	-1.9	112.74
1799	-0.0218	-0.6223	-1.9	112.92
1802.5	-0.0218	-0.6258	-1.91	113.11
1806	-0.0218	-0.6289	-1.9	113.3
1809.5	-0.0217	-0.6313	-1.9	113.48
1813	-0.0215	-0.6358	-1.9	113.68
1816.5	-0.0214	-0.6366	-1.9	113.87
1820	-0.0212	-0.6376	-1.9	114.05
1823.5	-0.021	-0.6381	-1.91	114.25
1827	-0.0209	-0.64	-1.9	114.45
1830.5	-0.0207	-0.6431	-1.9	114.65
1834	-0.0205	-0.6437	-1.89	114.84
1837.5	-0.0204	-0.6468	-1.89	115.04
1841	-0.0202	-0.6459	-1.89	115.23
1844.5	-0.02	-0.6473	-1.88	115.44
1848	-0.0198	-0.6488	-1.88	115.6
1851.5	-0.0196	-0.6492	-1.89	115.78
1855	-0.0195	-0.6519	-1.88	115.98
1858.5	-0.0193	-0.6539	-1.88	116.17
1862	-0.0191	-0.6528	-1.88	116.37
1865.5	-0.0189	-0.6537	-1.87	116.56
1869	-0.0187	-0.6562	-1.87	116.75
1872.5	-0.0185	-0.655	-1.87	116.92
1876	-0.0183	-0.6564	-1.86	117.09
1879.5	-0.0182	-0.6565	-1.87	117.33
1883	-0.018	-0.6571	-1.86	117.5
1886.5	-0.0179	-0.6585	-1.85	117.69
1890	-0.0177	-0.6603	-1.86	117.88
1893.5	-0.0176	-0.6625	-1.85	118.07
1897	-0.0174	-0.6634	-1.84	118.28
1900.5	-0.0172	-0.6651	-1.84	118.43
1904	-0.017	-0.6659	-1.84	118.56
1907.5	-0.0168	-0.665	-1.82	118.83
1911	-0.0166	-0.6671	-1.81	119.07
1914.5	-0.0163	-0.6667	-1.79	119.25
1918	-0.0161	-0.6688	-1.77	119.39
1921.5	-0.0158	-0.6682	-1.77	119.59
1925	-0.0156	-0.6685	-1.77	119.8
